ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Benzi,Sagart_ID
Bantawa-371_toburnintransitive-1,33877,Bantawa,371_toburnintransitive,homa (hoa),homa (hoa),h o m a + h o a,,Jongens2009,,,^h o m a + ( h o a ) $,default,,33877
Bantawa-22_tobuy-1,33878,Bantawa,22_tobuy,kʰitma (kʰiru),kʰitma (kʰiru),kʰ i t m a + kʰ i r u,,Jongens2009,,,^kʰ i t m a + ( kʰ i r u ) $,default,,33878
Bantawa-373_tochew-1,33879,Bantawa,373_tochew,kʰuma (kʰu),kʰuma (kʰu),kʰ u m a + kʰ u,,Jongens2009,,,^kʰ u m a + ( kʰ u ) $,default,,33879
Bantawa-27_tocome-1,33883,Bantawa,27_tocome,banma (bana),banma (bana),b a n m a + b a n a,,Jongens2009,,,^b a n m a + ( b a n a ) $,default,,33883
Bantawa-30_tocryweep-1,33884,Bantawa,30_tocryweep,kʰapma (kʰaptu),kʰapma (kʰaptu),kʰ a p m a + kʰ a p t u,,Jongens2009,,,^kʰ a p m a + ( kʰ a p t u ) $,default,,33884
Bantawa-34_todie-1,33888,Bantawa,34_todie,sɨma,sɨma,s ɨ m a,,Jongens2009,,,^s ɨ m a$,default,,33888
Bantawa-35_todig-1,33889,Bantawa,35_todig,dʰokma (dʰoktu),dʰokma (dʰoktu),dʱ o k m a + dʰ o k t u,,Jongens2009,,,^dʰ o k m a + ( dʰ o k t u ) $,default,,33889
Bantawa-39_todrink-1,33892,Bantawa,39_todrink,duŋma (duŋu),duŋma (duŋu),d u ŋ m a + d u ŋ u,,Jongens2009,,,^d u ŋ m a + ( d u ŋ u ) $,default,,33892
Bantawa-39_todrink-2,33893,Bantawa,39_todrink,hopma (hoptu),hopma (hoptu),h o p m a + h o p t u,,Jongens2009,,,^h o p m a + ( h o p t u ) $,default,,33893
Bantawa-46_toeat-1,33900,Bantawa,46_toeat,cama,cama,c a m a,,Jongens2009,,,^c a m a$,default,,33900
Bantawa-53_tofight-1,33908,Bantawa,53_tofight,mɨma,mɨma,m ɨ m a,,Jongens2009,,,^m ɨ m a$,default,,33908
Bantawa-382_toflow-1,33914,Bantawa,382_toflow,sonma,sonma,s o n m a,,Jongens2009,,,^s o n m a$,default,,33914
Bantawa-62_toflymovethroughair-1,33916,Bantawa,62_toflymovethroughair,penma,penma,p e n m a,,Jongens2009,,,^p e n m a$,default,,33916
Bantawa-383_toforget-1,38796,Bantawa,383_toforget,manma kʰanma,manma kʰanma,m a n m a + kʰ a n m a,,Jongens2009,,,^m a n m a + kʰ a n m a$,default,,38796
Bantawa-74_togive-1,33927,Bantawa,74_togive,pɨma (pɨ),pɨma (pɨ),p ɨ m a + p ɨ,,Jongens2009,,,^p ɨ m a + ( p ɨ ) $,default,,33927
Bantawa-386_tohear-1,33937,Bantawa,386_tohear,enma (enu),enma (enu),e n m a + e n u,,Jongens2009,,,^e n m a + ( e n u ) $,default,,33937
Bantawa-387_tohideconceal-1,33941,Bantawa,387_tohideconceal,kumma,kumma,k u m m a,,Jongens2009,,,^k u mm a$,default,,33941
Bantawa-91_tohold-1,33944,Bantawa,91_tohold,kɨkma (kɨktu),kɨkma (kɨktu),k ɨ k m a + k ɨ k t u,,Jongens2009,,,^k ɨ k m a + ( k ɨ k t u ) $,default,,33944
Bantawa-389_tohunt-1,33949,Bantawa,389_tohunt,onma (onta),onma (onta),o n m a + o n t a,,Jongens2009,,,^o n m a + ( o n t a ) $,default,,33949
Bantawa-104_tokill-1,33954,Bantawa,104_tokill,setma,setma,s e t m a,,Jongens2009,,,^s e t m a$,default,,33954
Bantawa-390_toknead-1,33955,Bantawa,390_toknead,dɨpma,dɨpma,d ɨ p m a,,Jongens2009,,,^d ɨ p m a$,default,,33955
Bantawa-391_toknow-1,33959,Bantawa,391_toknow,sinma (sintu),sinma (sintu),s i n m a + s i n t u,,Jongens2009,,,^s i n m a + ( s i n t u ) $,default,,33959
Bantawa-108_toknowsomething-1,34092,Bantawa,108_toknowsomething,sinma,sinma,s i n m a,,Jongens2009,,,^s i n m a$,default,,34092
Bantawa-111_tolaugh-1,33962,Bantawa,111_tolaugh,ima (iya),ima (iya),i m a + i y a,,Jongens2009,,,^i m a + ( i y a ) $,default,,33962
Bantawa-392_tolearn-1,33964,Bantawa,392_tolearn,lema (lesu),lema (lesu),l e m a + l e s u,,Jongens2009,,,^l e m a + ( l e s u ) $,default,,33964
Bantawa-393_tolick-1,33966,Bantawa,393_tolick,lekma (lea),lekma (lea),l e k m a + l e a,,Jongens2009,,,^l e k m a + ( l e a ) $,default,,33966
Bantawa-394_toliedown-1,33967,Bantawa,394_toliedown,anma (alu),anma (alu),a n m a + a l u,,Jongens2009,,,^a n m a + ( a l u ) $,default,,33967
Bantawa-394_toliedown-2,33968,Bantawa,394_toliedown,dɨma (dɨsu),dɨma (dɨsu),d ɨ m a + d ɨ s u,,Jongens2009,,,^d ɨ m a + ( d ɨ s u ) $,default,,33968
Bantawa-396_tomarryamanmarriesawoman-1,33977,Bantawa,396_tomarryamanmarriesawoman,biha muma,biha muma,b i h a + m u m a,,Jongens2009,,,^b i h a + m u m a$,default,,33977
Bantawa-398_toplantvegetalsrice-1,33998,Bantawa,398_toplantvegetalsrice,litma (littu),litma (littu),l i t m a + l i t t u,,Jongens2009,,,^l i t m a + ( l i t t u ) $,default,,33998
Bantawa-153_toplay-1,33999,Bantawa,153_toplay,nam lokma,nam lokma,n a m + l o k m a,,Jongens2009,,,^n a m + l o k m a$,default,,33999
Bantawa-399_topull-1,34000,Bantawa,399_topull,kʰɨnma,kʰɨnma,kʰ ɨ n m a,,Jongens2009,,,^kʰ ɨ n m a$,default,,34000
Bantawa-155_topush-1,34001,Bantawa,155_topush,tomma (tomtu),tomma (tomtu),t o m m a + t o m t u,,Jongens2009,,,^t o mm a + ( t o m t u ) $,default,,34001
Bantawa-400_toresidelive-1,34004,Bantawa,400_toresidelive,yuŋma (yuŋa),yuŋma (yuŋa),y u ŋ m a + y u ŋ a,,Jongens2009,,,^y u ŋ m a + ( y u ŋ a ) $,default,,34004
Bantawa-402_torun-1,34014,Bantawa,402_torun,lotma (lora),lotma (lora),l o t m a + l o r a,,Jongens2009,,,^l o t m a + ( l o r a ) $,default,,34014
Bantawa-404_toscratch-1,34018,Bantawa,404_toscratch,pamma (pamtu),pamma (pamtu),p a m m a + p a m t u,,Jongens2009,,,^p a mm a + ( p a m t u ) $,default,,34018
Bantawa-404_toscratch-2,34019,Bantawa,404_toscratch,wamma (wamtu),wamma (wamtu),w a m m a + w a m t u,,Jongens2009,,,^w a mm a + ( w a m t u ) $,default,,34019
Bantawa-405_tosee-1,34021,Bantawa,405_tosee,copma,copma,c o p m a,,Jongens2009,,,^c o p m a$,default,,34021
Bantawa-407_toshootanarrow-1,34027,Bantawa,407_toshootanarrow,pʰitma (pʰittu),pʰitma (pʰittu),pʰ i t m a + pʰ i t t u,,Jongens2009,,,^pʰ i t m a + ( pʰ i t t u ) $,default,,34027
Bantawa-408_tosing-1,34030,Bantawa,408_tosing,luma (luwa),luma (luwa),l u m a + l u w a,,Jongens2009,,,^l u m a + ( l u w a ) $,default,,34030
Bantawa-187_tosleep-1,34034,Bantawa,187_tosleep,imma (imsa),imma (imsa),i m m a + i m s a,,Jongens2009,,,^i mm a + ( i ms a ) $,default,,34034
Bantawa-410_tosmellperceiveodortransitive-1,34036,Bantawa,410_tosmellperceiveodortransitive,namma (namsu),namma (namsu),n a m m a + n a m s u,,Jongens2009,,,^n a mm a + ( n a ms u ) $,default,,34036
Bantawa-412_tospit-1,34043,Bantawa,412_tospit,tʰuŋma (tʰuŋsu),tʰuŋma (tʰuŋsu),tʰ u ŋ m a + tʰ u ŋ s u,,Jongens2009,,,^tʰ u ŋ m a + ( tʰ u ŋs u ) $,default,,34043
Bantawa-416_tostand-1,34044,Bantawa,416_tostand,epma (ewa),epma (ewa),e p m a + e w a,,Jongens2009,,,^e p m a + ( e w a ) $,default,,34044
Bantawa-417_tosteal-1,34046,Bantawa,417_tosteal,kʰɨma (kʰɨsu),kʰɨma (kʰɨsu),kʰ ɨ m a + kʰ ɨ s u,,Jongens2009,,,^kʰ ɨ m a + ( kʰ ɨ s u ) $,default,,34046
Bantawa-213_tothinkreflect-1,34057,Bantawa,213_tothinkreflect,minma (mittu),minma (mittu),m i n m a + m i t t u,,Jongens2009,,,^m i n m a + ( m i t t u ) $,default,,34057
Bantawa-217_tothrow-1,34061,Bantawa,217_tothrow,kokma (kou),kokma (kou),k o k m a + k o u,,Jongens2009,,,^k o k m a + ( k o u ) $,default,,34061
Bantawa-217_tothrow-2,34062,Bantawa,217_tothrow,wetma (weru),wetma (weru),w e t m a + w e r u,,Jongens2009,,,^w e t m a + ( w e r u ) $,default,,34062
Bantawa-227_tovomit-1,34071,Bantawa,227_tovomit,pema (pesa),pema (pesa),p e m a + p e s a,,Jongens2009,,,^p e m a + ( p e s a ) $,default,,34071
Bantawa-422_towalk-1,34072,Bantawa,422_towalk,bitma,bitma,b i t m a,,Jongens2009,,,^b i t m a$,default,,34072
Bantawa-424_towipe-1,34085,Bantawa,424_towipe,laŋma (laŋsu),laŋma (laŋsu),l a ŋ m a + l a ŋ s u,,Jongens2009,,,^l a ŋ m a + ( l a ŋs u ) $,default,,34085
Bantawa-220_today-1,34065,Bantawa,220_today,ayɨ,ayɨ,a y ɨ,,Jongens2009,,,^a y ɨ$,default,,34065
Bantawa-221_tomorrow-1,34066,Bantawa,221_tomorrow,maŋkolen,maŋkolen,m a ŋ k o l e n,,Jongens2009,,,^m a ŋ k o l e n$,default,,34066
Bantawa-226_two-1,34070,Bantawa,226_two,hɨwa,hɨwa,h ɨ w a,,Jongens2009,,,^h ɨ w a$,default,,34070
Bantawa-230_wefirstpersonpluralinclusive-1,34074,Bantawa,230_wefirstpersonpluralinclusive,ankan,ankan,a n k a n,,Jongens2009,,,^a n k a n$,default,,34074
Bantawa-427_wet-1,34075,Bantawa,427_wet,hopma (hoa),hopma (hoa),h o p m a + h o a,,Jongens2009,,,^h o p m a + ( h o a ) $,default,,34075
Bantawa-232_what-1,34076,Bantawa,232_what,di,di,d i,,Jongens2009,,,^d i$,default,,34076
Bantawa-232_what-2,34077,Bantawa,232_what,ɨdi,ɨdi,ɨ d i,,Jongens2009,,,^ɨ d i$,default,,34077
Bantawa-429_where-1,34079,Bantawa,429_where,kʰada,kʰada,kʰ a d a,,Jongens2009,,,^kʰ a d a$,default,,34079
Bantawa-235_white-1,34080,Bantawa,235_white,omma,omma,o m m a,,Jongens2009,,,^o mm a$,default,,34080
Bantawa-236_who-1,34081,Bantawa,236_who,saŋ,saŋ,s a ŋ,,Jongens2009,,,^s a ŋ$,default,,34081
Bantawa-431_yesterday-1,34089,Bantawa,431_yesterday,akʰomaŋ,akʰomaŋ,a kʰ o m a ŋ,,Jongens2009,,,^a kʰ o m a ŋ$,default,,34089
Bantawa-432_yousecondpersonplural-1,34090,Bantawa,432_yousecondpersonplural,kʰananin,kʰananin,kʰ a n a n i n,,Jongens2009,,,^kʰ a n a n i n$,default,,34090
Daofu-101_ifirstpersonsingular-1,19223,Daofu,101_ifirstpersonsingular,ŋa,ŋa,ŋ a,,Huang1992,,,^ŋ a$,default,,19223
Daofu-1_above-1,19109,Daofu,1_above,rə nkhvɛ,rə nkhvɛ,r ə + n kʰ v ɛ,,Huang1992,,,^r ə + n kh v ɛ$,default,,19109
Daofu-2_all-1,19256,Daofu,2_all,thəm tɕɛ,thəm tɕɛ,tʰ ə m + tɕ ɛ,,Huang1992,,,^th ə m + tɕ ɛ$,default,,19256
Daofu-5_bad-1,18948,Daofu,5_bad,qhə mɛ,qhə mɛ,qʰ ə + m ɛ,,Huang1992,,,^qh ə + m ɛ$,default,,18948
Daofu-5_bad-2,19360,Daofu,5_bad,gɛ qhə mɛ,gɛ qhə mɛ,g ɛ + qʰ ə + m ɛ,,Huang1992,,,^g ɛ + qh ə + m ɛ$,default,,19360
Daofu-10_belowunder-1,19110,Daofu,10_belowunder,nə nkhvɛ,nə nkhvɛ,n ə + n kʰ v ɛ,,Huang1992,,,^n ə + n kh v ɛ$,default,,19110
Daofu-11_big-1,19258,Daofu,11_big,gɛ cçhɛ,gɛ cçhɛ,g ɛ + c çʰ ɛ,,Huang1992,,,^g ɛ + c çh ɛ$,default,,19258
Daofu-14_black-1,19300,Daofu,14_black,ȵa ȵa,ȵa ȵa,ȵ a + ȵ a,,Huang1992,,,^ȵ a + ȵ a$,default,,19300
Daofu-14_black-2,19301,Daofu,14_black,ga ȵa,ga ȵa,g a + ȵ a,,Huang1992,,,^g a + ȵ a$,default,,19301
Daofu-26_coldoftemperature-1,19366,Daofu,26_coldoftemperature,ʂkhu ʂkhu,ʂkhu ʂkhu,ʂ kʰ u + ʂ kʰ u,,Huang1992,,,^ʂ kh u + ʂ kh u$,default,,19366
Daofu-28_correctright-1,19349,Daofu,28_correctright,ŋi ŋi,ŋi ŋi,ŋ i + ŋ i,,Huang1992,,,^ŋ i + ŋ i$,default,,19349
Daofu-253_dark-1,19312,Daofu,253_dark,ʁnɛ ʁnɛ,ʁnɛ ʁnɛ,ʁ n ɛ + ʁ n ɛ,,Huang1992,,,^ʁ n ɛ + ʁ n ɛ$,default,,19312
Daofu-253_dark-2,19313,Daofu,253_dark,gɛ ʁnɛ,gɛ ʁnɛ,g ɛ + ʁ n ɛ,,Huang1992,,,^g ɛ + ʁ n ɛ$,default,,19313
Daofu-254_dirty-1,19384,Daofu,254_dirty,mi xtsoŋ,mi xtsoŋ,m i + x ts o ŋ,,Huang1992,,,^m i + x ts o ŋ$,default,,19384
Daofu-40_dry-1,19328,Daofu,40_dry,ɣro ɣro,ɣro ɣro,ɣ r o + ɣ r o,,Huang1992,,,^ɣ r o + ɣ r o$,default,,19328
Daofu-255_early-1,19319,Daofu,255_early,də ɕva,də ɕva,d ə + ɕ v a,,Huang1992,,,^d ə + ɕ v a$,default,,19319
Daofu-256_eight-1,19155,Daofu,256_eight,rjɛ,rjɛ,r j ɛ,,Huang1992,,,^r j ɛ$,default,,19155
Daofu-257_far-1,19271,Daofu,257_far,gɛ tɕe dʑi,gɛ tɕe dʑi,g ɛ + tɕ e + dʑ i,,Huang1992,,,^g ɛ + tɕ e + dʑ i$,default,,19271
Daofu-55_firewood-1,17659,Daofu,55_firewood,mə si,mə si,m ə + s i,,Huang1992,,,^m ə + s i$,default,,17659
Daofu-57_five-1,23891,Daofu,57_five,ɴɢvɛ,ɴɢvɛ,ɴ ɢ v ɛ,,Huang1992,,,^ɴ ɢ v ɛ$,default,,23891
Daofu-261_four-1,19151,Daofu,261_four,ɤɮə,ɤɮə,ɤ ɮ ə,,Huang1992,,,^ɤ ɮ ə$,default,,19151
Daofu-262_full-1,19281,Daofu,262_full,rə xsɛ,rə xsɛ,r ə + x s ɛ,,Huang1992,,,^r ə + xs ɛ$,default,,19281
Daofu-76_good-1,19357,Daofu,76_good,ʁjɛ,ʁjɛ,ʁ j ɛ,,Huang1992,,,^ʁ j ɛ$,default,,19357
Daofu-76_good-2,19358,Daofu,76_good,gɑ ʁjɛ,gɑ ʁjɛ,g ɑ + ʁ j ɛ,,Huang1992,,,^g ɑ + ʁ j ɛ$,default,,19358
Daofu-263_green-1,19805,Daofu,263_green,sŋur ma,sŋur ma,s ŋ u r + m a,,Huang1992,,,^s ŋ u r + m a$,default,,19805
Daofu-263_green-2,19309,Daofu,263_green,rŋə rŋə,rŋə rŋə,r ŋ ə + r ŋ ə,,Huang1992,,,^r ŋ ə + r ŋ ə$,default,,19309
Daofu-264_hard-1,21529,Daofu,264_hard,gɛ rgi,gɛ rgi,g ɛ + r g i,,Huang1992,,,^g ɛ + r g i$,default,,21529
Daofu-264_hard-2,19332,Daofu,264_hard,rgi rgi,rgi rgi,r g i + r g i,,Huang1992,,,^r g i + r g i$,default,,19332
Daofu-83_heorshethirdpersonsingular-1,15772,Daofu,83_heorshethirdpersonsingular,thə,thə,tʰ ə,,Huang1992,,,^th ə$,default,,15772
Daofu-87_heavy-1,19833,Daofu,87_heavy,gɛ nɮə,gɛ nɮə,g ɛ + n ɮ ə,,Huang1992,,,^g ɛ + n ɮ ə$,default,,19833
Daofu-265_here-1,19240,Daofu,265_here,ɛ de qhɛ,ɛ de qhɛ,ɛ + d e + qʰ ɛ,,Huang1992,,,^ɛ + d e + qh ɛ$,default,,19240
Daofu-90_hightall-1,19262,Daofu,90_hightall,gɛ mthu,gɛ mthu,g ɛ + m tʰ u,,Huang1992,,,^g ɛ + m th u$,default,,19262
Daofu-90_hightall-2,19263,Daofu,90_hightall,gɛ cçhɛ,gɛ cçhɛ,g ɛ + c çʰ ɛ,,Huang1992,,,^g ɛ + c çh ɛ$,default,,19263
Daofu-266_horizontal-1,19297,Daofu,266_horizontal,gə ro ɣə ro,gə ro ɣə ro,g ə + r o + ɣ ə + r o,,Huang1992,,,^g ə + r o + ɣ ə + r o$,default,,19297
Daofu-96_hot-1,19365,Daofu,96_hot,xtsɛ xtsɛ,xtsɛ xtsɛ,x ts ɛ + x ts ɛ,,Huang1992,,,^x ts ɛ + x ts ɛ$,default,,19365
Daofu-98_hundred-1,19167,Daofu,98_hundred,rjə,rjə,r j ə,,Huang1992,,,^r j ə$,default,,19167
Daofu-103_inside-1,19094,Daofu,103_inside,noŋ,noŋ,n o ŋ,,Huang1992,,,^n o ŋ$,default,,19094
Daofu-107_knife-1,17738,Daofu,107_knife,pə rzi,pə rzi,p ə + r z i,,Huang1992,,,^p ə + r z i$,default,,17738
Daofu-268_late-1,21590,Daofu,268_late,skhrə skhrə,skhrə skhrə,s kʰ r ə + s kʰ r ə,,Huang1992,,,^s kh r ə + s kh r ə$,default,,21590
Daofu-268_late-2,19321,Daofu,268_late,gɛ skhrə,gɛ skhrə,g ɛ + s kʰ r ə,,Huang1992,,,^g ɛ + s kh r ə$,default,,19321
Daofu-269_left-1,18458,Daofu,269_left,ʁjun,ʁjun,ʁ j u n,,Huang1992,,,^ʁ j u n$,default,,18458
Daofu-270_lightofweight-1,19316,Daofu,270_lightofweight,gɛ ɣje,gɛ ɣje,g ɛ + ɣ j e,,Huang1992,,,^g ɛ + ɣ j e$,default,,19316
Daofu-270_lightofweight-2,19315,Daofu,270_lightofweight,ɣjə ɣje,ɣjə ɣje,ɣ j ə + ɣ j e,,Huang1992,,,^ɣ j ə + ɣ j e$,default,,19315
Daofu-120_long-1,19584,Daofu,120_long,gɛ dʑi,gɛ dʑi,g ɛ + dʑ i,,Huang1992,,,^g ɛ + dʑ i$,default,,19584
Daofu-272_many-1,19285,Daofu,272_many,gɛ ɣre,gɛ ɣre,g ɛ + ɣ r e,,Huang1992,,,^g ɛ + ɣ r e$,default,,19285
Daofu-272_many-2,19667,Daofu,272_many,ɣre ɣre,ɣre ɣre,ɣ r e + ɣ r e,,Huang1992,,,^ɣ r e + ɣ r e$,default,,19667
Daofu-127_middle-1,21969,Daofu,127_middle,bar ma,bar ma,b a r + m a,,Huang1992,,,^b a r + m a$,default,,21969
Daofu-273_morning-1,19120,Daofu,273_morning,ga ɕha,ga ɕha,g a + ɕʰ a,,Huang1992,,,^g a + ɕh a$,default,,19120
Daofu-274_narrow-1,19274,Daofu,274_narrow,xtɕhe xtɕhe,xtɕhe xtɕhe,x tɕʰ e + x tɕʰ e,,Huang1992,,,^x tɕh e + x tɕh e$,default,,19274
Daofu-139_near-1,19272,Daofu,139_near,nthɑ ne,nthɑ ne,n tʰ ɑ + n e,,Huang1992,,,^n th ɑ + n e$,default,,19272
Daofu-275_new-1,18850,Daofu,275_new,xso xso,xso xso,x s o + x s o,,Huang1992,,,^xs o + xs o$,default,,18850
Daofu-143_nine-1,23960,Daofu,143_nine,ngə,ngə,n g ə,,Huang1992,,,^n g ə$,default,,23960
Daofu-145_noon-1,19121,Daofu,145_noon,sȵə xcçən,sȵə xcçən,s ȵ ə + x c ç ə n,,Huang1992,,,^s ȵ ə + x c ç ə n$,default,,19121
Daofu-277_oldofperson-1,19363,Daofu,277_oldofperson,gə dar,gə dar,g ə + d a r,,Huang1992,,,^g ə + d a r$,default,,19363
Daofu-148_one-1,19148,Daofu,148_one,ro,ro,r o,,Huang1992,,,^r o$,default,,19148
Daofu-150_outside-1,19093,Daofu,150_outside,phi su,phi su,pʰ i + s u,,Huang1992,,,^ph i + s u$,default,,19093
Daofu-158_red-1,17824,Daofu,158_red,gɛ ngi,gɛ ngi,g ɛ + n g i,,Huang1992,,,^g ɛ + n g i$,default,,17824
Daofu-158_red-2,19788,Daofu,158_red,ngi ngi,ngi ngi,n g i + n g i,,Huang1992,,,^n g i + n g i$,default,,19788
Daofu-280_right-1,19088,Daofu,280_right,ʁje,ʁje,ʁ j e,,Huang1992,,,^ʁ j e$,default,,19088
Daofu-166_round-1,19288,Daofu,166_round,ʁɑr ʁɑr,ʁɑr ʁɑr,ʁ ɑ r + ʁ ɑ r,,Huang1992,,,^ʁ ɑ r + ʁ ɑ r$,default,,19288
Daofu-282_salty-1,17690,Daofu,282_salty,tshɛ khə,tshɛ khə,tsʰ ɛ + kʰ ə,,Huang1992,,,^tsh ɛ + kh ə$,default,,17690
Daofu-283_seven-1,19154,Daofu,283_seven,zȵe,zȵe,z ȵ e,,Huang1992,,,^z ȵ e$,default,,19154
Daofu-284_sharp-1,19322,Daofu,284_sharp,skhvɛ skhvɛ,skhvɛ skhvɛ,s kʰ v ɛ + s kʰ v ɛ,,Huang1992,,,^s kh v ɛ + s kh v ɛ$,default,,19322
Daofu-284_sharp-2,19323,Daofu,284_sharp,gɛ skhvɛ,gɛ skhvɛ,g ɛ + s kʰ v ɛ,,Huang1992,,,^g ɛ + s kh v ɛ$,default,,19323
Daofu-285_short-1,19270,Daofu,285_short,lji lje,lji lje,l j i + l j e,,Huang1992,,,^l j i + l j e$,default,,19270
Daofu-181_shy-1,19605,Daofu,181_shy,mə ka cçhɛ,mə ka cçhɛ,m ə + k a + c çʰ ɛ,,Huang1992,,,^m ə + k a + c çh ɛ$,default,,19605
Daofu-184_six-1,19153,Daofu,184_six,xtɕho,xtɕho,x tɕʰ o,,Huang1992,,,^x tɕh o$,default,,19153
Daofu-188_small-1,19259,Daofu,188_small,ge de,ge de,g e + d e,,Huang1992,,,^g e + d e$,default,,19259
Daofu-191_smooth-1,19337,Daofu,191_smooth,mbla mbla,mbla mbla,m b l a + m b l a,,Huang1992,,,^m b l a + m b l a$,default,,19337
Daofu-191_smooth-2,19338,Daofu,191_smooth,ga mbla,ga mbla,g a + m b l a,,Huang1992,,,^g a + m b l a$,default,,19338
Daofu-287_soft-1,21589,Daofu,287_soft,ndvə ndvə,ndvə ndvə,n d v ə + n d v ə,,Huang1992,,,^n d v ə + n d v ə$,default,,21589
Daofu-287_soft-2,19335,Daofu,287_soft,ɬɑv ɬav,ɬɑv ɬav,ɬ ɑ v + ɬ a v,,Huang1992,,,^ɬ ɑ v + ɬ a v$,default,,19335
Daofu-289_stoneoffruit-1,18832,Daofu,289_stoneoffruit,ʂqhə cçha,ʂqhə cçha,ʂ qʰ ə + c çʰ a,,Huang1992,,,^ʂ qh ə + c çh a$,default,,18832
Daofu-290_straight-1,19759,Daofu,290_straight,dʐoŋ dʐoŋ,dʐoŋ dʐoŋ,ɖʐ o ŋ + ɖʐ o ŋ,,Huang1992,,,^dʐ o ŋ + dʐ o ŋ$,default,,19759
Daofu-291_ten-1,19157,Daofu,291_ten,zʁa,zʁa,z ʁ a,,Huang1992,,,^z ʁ a$,default,,19157
Daofu-293_theant-1,25256,Daofu,293_theant,skhro,skhro,s kʰ r o,,Huang1992,,,^s kh r o$,default,,25256
Daofu-294_thearmpit-1,18626,Daofu,294_thearmpit,phjɛ kə və,phjɛ kə və,pʰ j ɛ + k ə + v ə,,Huang1992,,,^ph j ɛ + k ə + v ə$,default,,18626
Daofu-297_thebamboo-1,18839,Daofu,297_thebamboo,ʁɮə,ʁɮə,ʁ ɮ ə,,Huang1992,,,^ʁ ɮ ə$,default,,18839
Daofu-9_thebelly-1,18629,Daofu,9_thebelly,vo,vo,v o,,Huang1992,,,^v o$,default,,18629
Daofu-12_thebird-1,18787,Daofu,12_thebird,vdʑɛ vdʑu,vdʑɛ vdʑu,v dʑ ɛ + v dʑ u,,Huang1992,,,^v dʑ ɛ + v dʑ u$,default,,18787
Daofu-299_theblood-1,18645,Daofu,299_theblood,she,she,sʰ e,,Huang1992,,,^sh e$,default,,18645
Daofu-300_thebodyhairhairorfur-1,18741,Daofu,300_thebodyhairhairorfur,spə,spə,s p ə,,Huang1992,,,^s p ə$,default,,18741
Daofu-300_thebodyhairhairorfur-2,18742,Daofu,300_thebodyhairhairorfur,spə spa,spə spa,s p ə + s p a,,Huang1992,,,^s p ə + s p a$,default,,18742
Daofu-18_thebone-1,18648,Daofu,18_thebone,rə ra,rə ra,r ə + r a,,Huang1992,,,^r ə + r a$,default,,18648
Daofu-301_thebranch-1,16930,Daofu,301_thebranch,qa rvɐ,qa rvɐ,q a + r v ɐ,,Huang1992,,,^q a + r v ɐ$,default,,16930
Daofu-302_thebreastfemale-1,18628,Daofu,302_thebreastfemale,nu nu,nu nu,n u + n u,,Huang1992,,,^n u + n u$,default,,18628
Daofu-24_thechildyounghuman-1,18671,Daofu,24_thechildyounghuman,ge de,ge de,g e + d e,,Huang1992,,,^g e + d e$,default,,18671
Daofu-25_thecloud-1,18566,Daofu,25_thecloud,zdo,zdo,z d o,,Huang1992,,,^z d o$,default,,18566
Daofu-32_thedaughter-1,18698,Daofu,32_thedaughter,sme,sme,s m e,,Huang1992,,,^s m e$,default,,18698
Daofu-306_thedew-1,24023,Daofu,306_thedew,rze,rze,r z e,,Huang1992,,,^r z e$,default,,24023
Daofu-37_thedog-1,18756,Daofu,37_thedog,kə ta,kə ta,k ə + t a,,Huang1992,,,^k ə + t a$,default,,18756
Daofu-307_thedream-1,19079,Daofu,307_thedream,rȵi lam,rȵi lam,r ȵ i + l a m,,Huang1992,,,^r ȵ i + l a m$,default,,19079
Daofu-308_thedust-1,18594,Daofu,308_thedust,fɬɛ fɬa,fɬɛ fɬa,f ɬ ɛ + f ɬ a,,Huang1992,,,^f ɬ ɛ + f ɬ a$,default,,18594
Daofu-42_theear-1,18616,Daofu,42_theear,ȵə,ȵə,ȵ ə,,Huang1992,,,^ȵ ə$,default,,18616
Daofu-309_theearthsoil-1,18592,Daofu,309_theearthsoil,xtshə,xtshə,x tsʰ ə,,Huang1992,,,^x tsh ə$,default,,18592
Daofu-310_theearthworm-1,25217,Daofu,310_theearthworm,ɕhɑ ndʑu,ɕhɑ ndʑu,ɕʰ ɑ + n dʑ u,,Huang1992,,,^ɕh ɑ + n dʑ u$,default,,25217
Daofu-311_theegg-1,18888,Daofu,311_theegg,zgə ŋa,zgə ŋa,z g ə + ŋ a,,Huang1992,,,^z g ə + ŋ a$,default,,18888
Daofu-49_theeye-1,18614,Daofu,49_theeye,mo,mo,m o,,Huang1992,,,^m o$,default,,18614
Daofu-313_thefather-1,18695,Daofu,313_thefather,a pa,a pa,a + p a,,Huang1992,,,^a + p a$,default,,18695
Daofu-314_thefeather-1,18763,Daofu,314_thefeather,ɣra spə,ɣra spə,ɣ r a + s p ə,,Huang1992,,,^ɣ r a + s p ə$,default,,18763
Daofu-54_thefire-1,18577,Daofu,54_thefire,ɣmə,ɣmə,ɣ m ə,,Huang1992,,,^ɣ m ə$,default,,18577
Daofu-56_thefish-1,18809,Daofu,56_thefish,ʁjə,ʁjə,ʁ j ə,,Huang1992,,,^ʁ j ə$,default,,18809
Daofu-315_theflea-1,25076,Daofu,315_theflea,zɮu,zɮu,z ɮ u,,Huang1992,,,^z ɮ u$,default,,25076
